1033,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,5,ANTONIOU Nikolas,2004,18,Cyprus,22.77,774,931
1034,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,6,ANDOR Benedek,2004,18,Hungary,22.97,754,913
1035,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,6,BLACKMAN Nikoli Matthew Harold,2005,17,Trinidad &Tobago,22.97,754,915
1036,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,8,SANTISO Matias,2004,18,Argentina,23.04,747,907
1037,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,9,MISIAK Szymon,2005,17,Poland,23.17,734,898
1038,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,10,PASSAFARO Davide,2006,16,Italy,23.23,729,923
1039,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,11,JAZDAUSKAS Rokas,2005,17,Lithuania,23.24,728,891
1040,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,12,ROBBA Matteo,2004,18,France,23.28,724,886
1041,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,13,PATRICK SEBASTIAN Dinu,2005,17,Romania,23.31,721,885
1042,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,14,SEGA Vitor,2004,18,Brazil,23.36,717,879
1043,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,15,JOHNSON Marvin L,2006,16,Bahamas,23.38,715,910
1044,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,16,THOMAS Nathaniel,2004,18,Jamaica,23.50,704,867
1045,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,17,CARREY BOSQUE Guillermo,2005,17,Spain,23.59,696,861
1046,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,18,FORBES Nigel J,2005,17,Bahamas,23.64,692,857
1047,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,19,ADAMS Jonathan,2005,17,South Africa,23.67,689,854
1048,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,19,ARANDA Diego,2007,15,Uruguay,23.67,689,917
1049,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,21,STEPANOV Kiril,2005,17,Lithuania,23.76,681,847
1050,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,22,YULE Arthur Wilson,2004,18,Chinese Taipei,23.77,680,844
1051,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,23,MARTINEZ Gabriel,2004,18,Honduras,23.83,675,839
1052,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,24,WERRETT Cory,2004,18,Zimbabwe,23.88,671,835
1053,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,25,POLCIC Radoslav,2005,17,Slovakia,23.95,665,830
1054,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,26,EATON Jarden D,2005,17,South Africa,23.97,663,828
1055,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,27,ARTEAGA RESTREPO Santiago,2006,16,Colombia,24.06,656,852
1056,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,28,HORVATH Mark,2004,18,Austria,24.09,653,817
1057,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,29,OSORIO ORTIZ Tomas,2006,16,Colombia,24.12,651,847
1058,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,30,MIKELSONS Kristaps,2004,18,Latvia,24.15,649,811
1059,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,30,GRAND'PIERRE Raphael,2005,17,Haiti,24.15,649,813
1060,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,32,DORVILLE Tristan,2007,15,Saint Lucia,24.19,645,873
1061,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,33,PEREZ Emil,2004,18,Venezuela,24.20,645,807
1062,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,34,NUNEZ BARRERAS Javier,2007,15,Dominican Republic,24.28,638,866
1063,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,34,CROES Jaydon,2006,16,Aruba,24.28,638,833
1064,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,36,NG Samuel Ng,2006,16,Malaysia,24.29,637,832
1065,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,37,ALVAREZ Cesar,2004,18,Dominican Republic,24.40,629,790
1066,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,38,WHITE Ruben,2004,18,Philippines,24.41,628,789
1067,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,39,ZAPEN Emad Addin,2005,17,Jordan,24.43,627,789
1068,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,40,OHM Oliver,2005,17,Namibia,24.48,623,785
1069,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,41,MILLER Joshua,2004,18,Seychelles,24.51,620,781
1070,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,42,FARRO Arvid,2005,17,Aruba,24.54,618,780
1071,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,43,SEATON Leon,2004,18,Guyana,24.58,615,775
1072,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,44,FICKLEN Jaden T,2005,17,Puerto Rico,24.61,613,774
1073,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,45,SOTO Cristobal,2006,16,Chile,24.65,610,802
1074,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,46,DENNY Nelson,2006,16,Jamaica,24.69,607,799
1075,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,47,BLANCHARD D'andre,2005,17,Saint Lucia,24.70,606,767
1076,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,48,VILLALBA VERA Camilo,2005,17,Paraguay,24.78,600,760
1077,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,49,ANG Joshua,2004,18,Philippines,24.84,596,753
1078,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,50,MACIEL Santiago,2005,17,Paraguay,24.96,587,745
1079,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,51,LUMONYA JOSHUA ELIJAH Wabwire,2004,18,Uganda,24.98,586,741
1080,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,52,REDMAN Ian,2004,18,Honduras,25.08,579,733
1081,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,52,LORAN Jaydon,2005,17,Curacao,25.08,579,735
1082,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,54,WU Liang-Yun,2007,15,Chinese Taipei,25.11,577,797
1083,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,55,BENJAMIN Tivon,2007,15,Antigua & Barbuda,25.13,576,795
1084,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,56,HEEREN HAGE Andre,2006,16,Peru,25.18,572,758
1085,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,57,FLETCHER Nathan,2006,16,Grenada,25.34,561,745
1086,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,58,RIBERA Pedro,2007,15,Bolivia,25.40,557,773
1087,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,59,GOODWIN Tony,2005,17,Antigua & Barbuda,25.41,557,707
1088,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,60,ROJAS Marcelo,2004,18,Peru,25.44,555,703
1089,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,61,BURGER Mikah K,2004,18,Namibia,25.47,553,701
1090,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,62,CAMACHO Jaidan Soe,2004,18,Virgin Islands,25.54,548,695
1091,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,63,FURTADO Yusseni,2005,17,Angola,25.58,546,693
1092,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,64,HUSSAIN Mohamed Aan,2004,18,Maldives,25.59,545,691
1093,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,65,KANU Chukwudi,2007,15,Nigeria,25.61,544,756
1094,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,66,FORTES Alex,2005,17,Angola,25.79,532,676
1095,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,67,VIDOT Alain,2004,18,Seychelles,25.83,530,671
1096,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,68,MAGERA Steve,2005,17,Uganda,25.93,524,665
1097,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,69,ALI Ryaan Adnan,2005,17,Pakistan,26.11,513,650
1098,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,70,ADEKOYA Adewole,2004,18,Nigeria,26.23,506,639
1099,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,71,GWIRA Ekow Frandon,2004,18,Ghana,26.64,483,606
1100,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,72,WILLIAMS Tajhari j,2007,15,Turks and Caicos Islands,26.67,481,671
1101,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,73,SAKURAI Travis Dui,2007,15,Palau,26.83,473,658
1102,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,74,MITHA Ali Muhammad,2007,15,Pakistan,26.98,465,647
1103,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,75,MANCIA Steven,2006,16,El Salvador,27.09,459,604
1104,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,76,ASAMPONG Theodore Kwaa,2005,17,Ghana,27.11,458,570
1105,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,77,JOSEPH Michael,2005,17,Tanzania,27.33,447,553
1106,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,78,WALTERS Sean,2006,16,Turks and Caicos Islands,27.75,427,553
1107,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,79,MOOSA Muhammad Ali,2005,17,Malawi,27.77,426,519
1108,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,80,SHIHAM Mohamed Rihan,2006,16,Maldives,27.80,425,549
1109,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,81,LEENAERTS Loic,2004,18,Togo,29.30,363,402
1110,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Men,Freestyle,50,m,Prelim,1 Sep 2022 - 10:16,82,DAOU Magnim Jordano,2004,18,Togo,31.54,291,247
1111,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Final,4 Sep 2022 - 19:17,1,COSTEA Bianca,2005,17,Romania,25.35,814,702
1112,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Final,4 Sep 2022 - 19:17,2,CURTIS Sara,2006,16,Italy,25.53,796,720
1113,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Final,4 Sep 2022 - 19:17,3,BIAGIOTTI Matilde,2005,17,Italy,25.60,790,679
1114,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Final,4 Sep 2022 - 19:17,4,PAVALIC Jana,2007,15,Croatia,25.62,788,750
1115,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Final,4 Sep 2022 - 19:17,5,SLUSNA Lillian,2005,17,Slovakia,25.75,776,665
1116,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Final,4 Sep 2022 - 19:17,6,BEZERRA Beatriz,2006,16,Brazil,26.28,730,653
1117,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Final,4 Sep 2022 - 19:17,7,BEDOYA CALLE Isabella,2006,16,Colombia,26.48,714,635
1118,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Final,4 Sep 2022 - 19:17,8,BISPO Celine,2005,17,Brazil,26.60,704,589
1119,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,1,BIAGIOTTI Matilde,2005,17,Italy,25.36,813,701
1120,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,2,COSTEA Bianca,2005,17,Romania,25.43,806,694
1121,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,3,CURTIS Sara,2006,16,Italy,25.56,794,718
1122,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,4,SLUSNA Lillian,2005,17,Slovakia,25.60,790,679
1123,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,5,PAVALIC Jana,2007,15,Croatia,25.96,758,719
1124,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,6,BISPO Celine,2005,17,Brazil,26.22,735,623
1125,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,7,BEDOYA CALLE Isabella,2006,16,Colombia,26.34,725,647
1126,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,8,BEZERRA Beatriz,2006,16,Brazil,26.44,717,639
1127,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,9,KALJEVIC Mina,2005,17,Serbia,26.56,707,593
1128,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,10,CHABAT Luna Maria,2005,17,Uruguay,26.57,707,592
1129,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,11,GIBBS Rhanishka R,2006,16,Bahamas,26.68,698,617
1130,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,12,LEE Seoa,2008,14,Korea,26.74,693,700
1131,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,13,CARMODY Jessica M,2007,15,South Africa,26.87,683,638
1132,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,14,GROEPES Rachel,2006,16,South Africa,27.00,673,590
1133,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,15,CASTRO Valentina,2005,17,Argentina,27.21,658,537
1134,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Semifinal,3 Sep 2022 - 19:01,16,MORALES Maria Belen,2006,16,Guatemala,27.22,657,571
1135,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,1,BIAGIOTTI Matilde,2005,17,Italy,25.58,792,680
1136,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,2,COSTEA Bianca,2005,17,Romania,25.77,774,663
1137,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,3,PAVALIC Jana,2007,15,Croatia,25.86,766,728
1138,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,4,SLUSNA Lillian,2005,17,Slovakia,26.01,753,642
1139,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,5,CURTIS Sara,2006,16,Italy,26.18,739,662
1140,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,6,KALJEVIC Mina,2005,17,Serbia,26.37,723,610
1141,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,7,BISPO Celine,2005,17,Brazil,26.40,720,607
1142,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,8,BEDOYA CALLE Isabella,2006,16,Colombia,26.46,715,637
1143,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,9,LEE Seoa,2008,14,Korea,26.51,711,721
1144,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,10,CHABAT Luna Maria,2005,17,Uruguay,26.55,708,594
1145,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,11,CARMODY Jessica M,2007,15,South Africa,26.66,699,657
1146,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,12,BEZERRA Beatriz,2006,16,Brazil,26.74,693,612
1147,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,13,GYURINOVICS Lili,2005,17,Hungary,26.83,686,569
1148,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,14,GIBBS Rhanishka R,2006,16,Bahamas,26.99,674,591
1149,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,15,GROEPES Rachel,2006,16,South Africa,27.09,667,582
1150,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,16,CASTRO Valentina,2005,17,Argentina,27.11,665,545
1151,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,17,MORALES Maria Belen,2006,16,Guatemala,27.26,654,568
1152,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,18,WU Yi-En,2005,17,Chinese Taipei,27.27,653,532
1153,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,19,SOTOMAYOR Alexia Patricia,2006,16,Peru,27.31,651,563
1154,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,20,SOLARI Angelina,2008,14,Uruguay,27.32,650,650
1155,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,21,WHITE Heather,2007,15,Philippines,27.40,644,593
1156,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,22,CHRISTEN Julia,2005,17,Argentina,27.56,633,507
1157,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,23,MOSS Keianna B,2005,17,Bahamas,27.70,623,496
1158,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,23,MENDEZ GUERRA Maria Fernanda,2005,17,Mexico,27.70,623,496
1159,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,25,ARECO Constanza,2007,15,Paraguay,27.76,619,563
1160,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,26,NALUWOZA Tara Ann Mary,2008,14,Uganda,27.82,615,608
1161,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,27,HAZELL Naima,2005,17,Saint Lucia,27.95,607,475
1162,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,27,BOLANDI Genesis,2007,15,Costa Rica,27.95,607,547
1163,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,29,MITHQAL Mariam,2006,16,Jordan,28.03,602,503
1164,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,29,LIDDIE Aunjelique,2007,15,Antigua & Barbuda,28.03,602,540
1165,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,31,KHEMA Elizabeth,2005,17,Seychelles,28.04,601,468
1166,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,31,MENESES Camila,2005,17,Bolivia,28.04,601,468
1167,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,33,DE SILVESTRIS Giada,2005,17,Ecuador,28.15,594,459
1168,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,34,SANTANA Alejandra,2006,16,Dominican Republic,28.22,590,488
1169,30Aug-4Sep2022,Lima(PER),FINA: 8th World Junior Championships,Women,Freestyle,50,m,Prelim,3 Sep 2022 - 10:50,34,RODRIGUEZ Jimena,2005,17,Costa Rica,28.22,590,453
